session_id,nrpess,dt_jornada,ponto_entrada,tempo_tela_segundos
sess_000313,nrpess_000290,2026-08-02 12:17:06.452168,atalho_direto,44.80245606784889
sess_000314,nrpess_008104,2026-08-02 06:36:57.950808,camera_scanner,46.14383522826804
sess_000315,nrpess_022950,2026-08-17 15:57:44.775536,camera_scanner,22.47479903991789
sess_000316,nrpess_006801,2026-08-09 09:40:05.519662,camera_scanner,41.449059202762406
sess_000317,nrpess_006382,2026-08-03 01:59:37.704480,atalho_direto,59.353560900765444
sess_000318,nrpess_014508,2026-08-09 21:05:06.804015,atalho_direto,47.81239537073212
sess_000319,nrpess_002985,2026-08-20 16:36:54.244960,atalho_direto,32.44770800429658
sess_000320,nrpess_019937,2026-08-20 14:37:42.417772,atalho_direto,35.34647532079754
sess_000321,nrpess_001852,2026-08-17 17:32:00.712152,atalho_direto,40.15563201865452
sess_000322,nrpess_006102,2026-08-17 18:11:21.278710,camera_scanner,53.163321614871315
sess_000323,nrpess_009307,2026-08-05 18:56:40.665747,campo_unico,62.59704673137909
sess_000324,nrpess_007336,2026-08-11 17:28:04.854402,atalho_direto,62.53841726710485
sess_000325,nrpess_009081,2026-08-11 00:16:50.820720,atalho_direto,40.73201879248842
sess_000326,nrpess_006448,2026-08-09 06:27:52.718422,camera_scanner,26.78316158030732
sess_000327,nrpess_012016,2026-08-16 23:26:04.142775,camera_scanner,68.6747099228698
sess_000328,nrpess_010943,2026-08-09 14:28:10.024909,camera_scanner,60.92718649451517
sess_000329,nrpess_019171,2026-08-02 18:48:00.391960,campo_unico,92.43490775422723
sess_000330,nrpess_003749,2026-08-19 19:24:59.966728,camera_scanner,46.93177209793975
sess_000331,nrpess_014036,2026-08-05 13:44:27.915206,campo_unico,70.66620993772847
sess_000332,nrpess_000107,2026-08-13 20:04:55.474308,camera_scanner,41.124987435691466
sess_000333,nrpess_021799,2026-08-05 20:18:42.440931,campo_unico,50.99396232569799
sess_000334,nrpess_022380,2026-08-08 09:11:54.634988,campo_unico,46.111952062735135
sess_000335,nrpess_015975,2026-08-03 07:08:55.646498,campo_unico,43.20070373789683
sess_000336,nrpess_010261,2026-08-20 16:19:45.650985,campo_unico,77.38551402311717
sess_000337,nrpess_007449,2026-08-11 21:37:12.696590,camera_scanner,31.248257542872246
sess_000338,nrpess_020425,2026-08-22 23:19:20.766332,camera_scanner,53.22314778395677
sess_000339,nrpess_024896,2026-08-21 17:07:51.995086,campo_unico,62.694462682966616
sess_000340,nrpess_011820,2026-08-07 10:02:24.628770,campo_unico,41.89803712228967
sess_000341,nrpess_015183,2026-08-08 01:39:49.371631,campo_unico,40.58984398076964
sess_000342,nrpess_021926,2026-08-03 00:52:00.331476,camera_scanner,56.87787378865348
sess_000343,nrpess_008324,2026-08-17 17:09:13.696170,camera_scanner,24.972269585907753
sess_000344,nrpess_015812,2026-08-08 01:29:51.182901,camera_scanner,29.89418052440135
sess_000345,nrpess_012252,2026-08-12 09:19:59.971382,campo_unico,48.02708416407091
sess_000346,nrpess_008243,2026-08-13 06:11:14.588860,atalho_direto,46.73510139541429
sess_000347,nrpess_023792,2026-08-12 05:09:50.556785,campo_unico,87.59548948438652
sess_000348,nrpess_002453,2026-08-01 14:33:44.499870,atalho_direto,39.235661226936166
sess_000349,nrpess_022195,2026-08-04 10:55:53.800908,campo_unico,29.792814057303122
sess_000350,nrpess_005771,2026-08-02 14:12:32.733551,campo_unico,50.07861943884593
sess_000351,nrpess_001842,2026-08-17 21:56:19.672677,atalho_direto,54.51733051079488
sess_000352,nrpess_009657,2026-08-04 15:17:44.085096,camera_scanner,24.428560683247635
sess_000353,nrpess_009742,2026-08-22 11:45:50.482870,campo_unico,59.71877091488834
sess_000354,nrpess_001940,2026-08-09 01:32:19.572821,camera_scanner,55.817136792877484
sess_000355,nrpess_004337,2026-08-08 10:47:58.046276,camera_scanner,48.595731782582895
sess_000356,nrpess_023278,2026-08-07 19:53:40.682336,campo_unico,61.97143166442379
sess_000357,nrpess_004248,2026-08-11 17:50:41.288688,atalho_direto,30.358078067243145
sess_000358,nrpess_007419,2026-08-18 07:20:01.662342,campo_unico,62.9329336411188
sess_000359,nrpess_010604,2026-08-14 21:43:34.136799,campo_unico,59.84783386832943
sess_000360,nrpess_003165,2026-08-09 10:19:03.851844,campo_unico,74.79536338905234
sess_000361,nrpess_015932,2026-08-10 15:03:25.823234,camera_scanner,59.06235993830539
sess_000362,nrpess_022783,2026-08-15 07:20:13.742448,campo_unico,37.61972916483134
sess_000363,nrpess_018974,2026-08-02 15:40:48.312358,campo_unico,28.567942585558978
sess_000364,nrpess_012018,2026-08-07 06:48:30.798582,camera_scanner,35.6185645774229
sess_000365,nrpess_011321,2026-08-07 15:05:39.426060,camera_scanner,71.32163042224663
sess_000366,nrpess_011649,2026-08-21 18:05:10.131134,campo_unico,35.579270056365885
sess_000367,nrpess_013491,2026-08-04 07:15:29.264610,campo_unico,77.7067162591346
sess_000368,nrpess_022881,2026-08-21 13:13:55.519672,atalho_direto,56.61582626835627
sess_000369,nrpess_007256,2026-08-15 22:34:34.309927,camera_scanner,66.99144723719975
sess_000370,nrpess_023263,2026-08-11 21:25:59.744485,campo_unico,56.41373103652181
sess_000371,nrpess_016514,2026-08-12 07:19:57.677888,atalho_direto,47.18185870275184
sess_000372,nrpess_017039,2026-08-18 08:51:27.502471,campo_unico,31.37010606932363
sess_000373,nrpess_004068,2026-08-24 03:57:34.724274,atalho_direto,59.78565224009857
sess_000374,nrpess_013209,2026-08-17 01:41:23.182547,camera_scanner,52.39626088095592
sess_000375,nrpess_013765,2026-08-13 22:49:35.598533,atalho_direto,53.40432965036424
sess_000376,nrpess_000872,2026-08-05 20:21:27.599858,campo_unico,61.53889027010538
sess_000377,nrpess_002181,2026-08-11 23:23:47.616007,atalho_direto,44.746206787978785
sess_000378,nrpess_007746,2026-08-14 05:45:55.564899,campo_unico,46.75348271180288
sess_000379,nrpess_004251,2026-08-22 17:50:48.792401,atalho_direto,120.08938537879163
sess_000380,nrpess_010279,2026-08-19 09:30:12.329382,camera_scanner,62.69298380337181
sess_000381,nrpess_021335,2026-08-17 15:52:46.518069,atalho_direto,47.051326981106314
sess_000382,nrpess_024285,2026-08-14 12:19:57.521619,campo_unico,24.056360921524945
sess_000383,nrpess_013658,2026-08-15 23:20:02.190412,camera_scanner,51.938712440638135
sess_000384,nrpess_023320,2026-08-23 06:48:46.929837,camera_scanner,26.000109008415656
sess_000385,nrpess_004443,2026-08-23 21:12:26.699919,atalho_direto,33.4567367256834
sess_000386,nrpess_006344,2026-08-12 04:48:54.136785,campo_unico,75.58670494516576
sess_000387,nrpess_012049,2026-08-15 03:13:55.662967,campo_unico,40.35690920109305
sess_000388,nrpess_004141,2026-08-19 02:05:36.716746,campo_unico,44.265214339000785
sess_000389,nrpess_001999,2026-08-14 05:10:30.668483,atalho_direto,62.53920972119171
sess_000390,nrpess_004052,2026-08-19 14:07:33.439919,campo_unico,50.33282761381034
sess_000391,nrpess_016563,2026-08-22 00:09:54.208839,atalho_direto,31.76771602266841
sess_000392,nrpess_013241,2026-08-22 18:05:29.454471,campo_unico,38.32137425363976
sess_000393,nrpess_001656,2026-08-17 07:45:19.753437,campo_unico,45.03194806131762
sess_000394,nrpess_009723,2026-08-24 06:18:22.938615,atalho_direto,77.41527395740194
sess_000395,nrpess_017026,2026-08-05 18:35:24.564369,campo_unico,53.982257250550205
sess_000396,nrpess_007638,2026-08-16 12:08:12.038053,camera_scanner,69.82631423359668
sess_000397,nrpess_005124,2026-08-10 12:15:10.973020,atalho_direto,42.38859290349103
sess_000398,nrpess_016100,2026-08-22 08:13:39.054019,atalho_direto,43.75601625703432
sess_000399,nrpess_013954,2026-08-07 08:11:10.430520,camera_scanner,47.55940021294496
sess_000400,nrpess_014389,2026-08-17 22:43:11.736309,camera_scanner,47.748698862656276
sess_000401,nrpess_017666,2026-08-03 10:16:46.761737,campo_unico,61.91607416254149
sess_000402,nrpess_014980,2026-08-22 04:30:14.690228,campo_unico,43.045114074130694
sess_000403,nrpess_022898,2026-08-17 17:50:40.656350,atalho_direto,60.62541325632131
sess_000404,nrpess_003578,2026-08-19 15:19:16.318958,campo_unico,50.20800355536256
sess_000405,nrpess_012796,2026-08-06 16:41:58.434121,campo_unico,5.0
sess_000406,nrpess_010809,2026-08-12 09:39:21.588102,campo_unico,69.77078262741207
sess_000407,nrpess_024186,2026-08-05 15:51:19.262275,campo_unico,36.11833204196198
sess_000408,nrpess_015311,2026-08-04 19:02:24.661389,atalho_direto,54.7033279293985
sess_000409,nrpess_007988,2026-08-18 00:28:59.020331,campo_unico,72.11904145183124
sess_000410,nrpess_004202,2026-08-20 05:17:13.875135,campo_unico,56.137172624912026
sess_000411,nrpess_022664,2026-08-19 10:29:48.438862,campo_unico,53.288689640246226
sess_000412,nrpess_002705,2026-08-03 19:45:45.900465,atalho_direto,71.76548633589397
sess_000413,nrpess_004703,2026-08-11 03:28:58.849467,camera_scanner,105.31000766271228
sess_000414,nrpess_020080,2026-08-06 20:06:24.515903,camera_scanner,72.21901618436637
sess_000415,nrpess_014761,2026-08-04 11:10:48.858093,campo_unico,42.515679715273905
sess_000416,nrpess_006139,2026-08-16 06:24:26.709356,atalho_direto,50.070919249014885
sess_000417,nrpess_006043,2026-08-14 06:11:55.607755,atalho_direto,28.806793998712145
sess_000418,nrpess_012397,2026-08-04 23:21:28.817379,campo_unico,24.84783895814703
sess_000419,nrpess_000635,2026-08-11 05:49:51.507135,campo_unico,52.1528883792745
sess_000420,nrpess_021631,2026-08-09 12:50:06.970755,campo_unico,53.65642012340916
sess_000421,nrpess_004767,2026-08-14 19:05:10.628108,campo_unico,49.153170282076694
sess_000422,nrpess_023381,2026-08-18 08:13:21.371934,atalho_direto,71.34606771421707
sess_000423,nrpess_018757,2026-08-21 00:16:44.017168,atalho_direto,54.94639818013457
sess_000424,nrpess_024398,2026-08-18 00:44:35.804441,camera_scanner,55.28390168235357
sess_000425,nrpess_018513,2026-08-05 15:24:03.607854,campo_unico,60.40412596203462
sess_000426,nrpess_011857,2026-08-13 00:45:40.027178,campo_unico,53.568756818817555
sess_000427,nrpess_001617,2026-08-09 14:40:39.198705,atalho_direto,29.172786448449934
sess_000428,nrpess_005076,2026-08-13 23:06:11.978647,atalho_direto,67.65187202186307
sess_000429,nrpess_017814,2026-08-08 02:41:07.736965,atalho_direto,78.18642722634833
sess_000430,nrpess_010470,2026-08-19 07:17:26.058965,camera_scanner,46.07947230972435
sess_000431,nrpess_023425,2026-08-11 09:04:51.227063,atalho_direto,64.73551387823308
sess_000432,nrpess_021547,2026-08-07 02:03:30.634180,camera_scanner,46.161495275257636
sess_000433,nrpess_000066,2026-08-02 04:31:58.263875,atalho_direto,60.31403555108603
sess_000434,nrpess_022886,2026-08-02 08:40:42.098576,campo_unico,33.28290890779534
sess_000435,nrpess_016469,2026-08-20 19:45:31.445473,campo_unico,50.662488608601436
sess_000436,nrpess_023859,2026-08-17 19:51:45.785002,campo_unico,70.04546314229064
sess_000437,nrpess_010681,2026-08-14 13:27:41.164425,campo_unico,48.88315308087315
sess_000438,nrpess_012600,2026-08-02 14:16:43.281945,atalho_direto,54.09846419076091
sess_000439,nrpess_013942,2026-08-14 16:36:38.261054,campo_unico,42.447954562167595
sess_000440,nrpess_010620,2026-08-04 15:13:17.225983,campo_unico,46.27480786929509
sess_000441,nrpess_003934,2026-08-04 07:58:17.446890,atalho_direto,36.210502355957246
sess_000442,nrpess_014726,2026-08-03 12:41:30.538969,atalho_direto,48.72591714181206
sess_000443,nrpess_023988,2026-08-20 08:49:46.584654,atalho_direto,43.993285706004436
sess_000444,nrpess_024366,2026-08-03 01:10:15.698234,campo_unico,33.632972223778616
sess_000445,nrpess_008043,2026-08-06 11:19:19.941794,campo_unico,37.29594086411859
sess_000446,nrpess_003104,2026-08-05 02:47:47.668910,atalho_direto,47.75703059376553
sess_000447,nrpess_002924,2026-08-06 07:40:01.670634,camera_scanner,47.422148976418484
sess_000448,nrpess_007299,2026-08-08 01:59:58.788873,campo_unico,28.702125420211768
sess_000449,nrpess_014855,2026-08-18 02:52:23.226153,campo_unico,42.53772675129329
sess_000450,nrpess_010362,2026-08-18 20:50:58.959739,atalho_direto,59.76805550129928
sess_000451,nrpess_005421,2026-08-08 18:49:24.986443,campo_unico,48.63935920967044
sess_000452,nrpess_017762,2026-08-18 08:33:01.977031,camera_scanner,63.14003821903647
sess_000453,nrpess_008309,2026-08-02 19:27:48.408057,camera_scanner,35.81898338726995
sess_000454,nrpess_024333,2026-08-13 18:18:25.027135,atalho_direto,42.71889491256895
sess_000455,nrpess_001036,2026-08-18 23:04:05.119721,camera_scanner,71.3608119813922
sess_000456,nrpess_019875,2026-08-14 23:41:06.325484,atalho_direto,51.8777137639403
sess_000457,nrpess_003263,2026-08-23 05:06:56.463810,campo_unico,56.26515148636311
sess_000458,nrpess_016236,2026-08-04 13:32:12.842718,campo_unico,52.68629169494006
sess_000459,nrpess_024968,2026-08-06 06:04:05.336032,camera_scanner,27.340131401132865
sess_000460,nrpess_016299,2026-08-04 00:52:39.585201,atalho_direto,66.20585230082234
sess_000461,nrpess_015646,2026-08-21 08:17:23.365818,camera_scanner,32.82256119441773
sess_000462,nrpess_003971,2026-08-14 01:45:31.387552,atalho_direto,30.543626499338746
sess_000463,nrpess_000071,2026-08-23 09:51:58.406161,camera_scanner,65.62765626248762
sess_000464,nrpess_001778,2026-08-03 20:51:18.816507,atalho_direto,63.93760013074192
sess_000465,nrpess_006318,2026-08-22 23:45:06.590372,camera_scanner,33.79573522546582
sess_000466,nrpess_008397,2026-08-18 18:36:12.982098,atalho_direto,62.60007069750715
sess_000467,nrpess_018115,2026-08-22 00:50:51.575265,camera_scanner,47.70823210281973
sess_000468,nrpess_012524,2026-08-13 02:28:50.607680,atalho_direto,29.223922325356625
sess_000469,nrpess_003900,2026-08-17 11:47:03.703502,atalho_direto,60.22401803980301
sess_000470,nrpess_018888,2026-08-06 12:51:26.451736,campo_unico,47.75845798215081
sess_000471,nrpess_006485,2026-08-15 08:56:57.673875,atalho_direto,12.182117861596879
sess_000472,nrpess_008205,2026-08-22 00:17:12.509233,atalho_direto,87.02252435924485
sess_000473,nrpess_002449,2026-08-24 01:15:48.306866,campo_unico,55.11213849683299
sess_000474,nrpess_014808,2026-08-19 22:48:42.849910,camera_scanner,43.43768648906963
sess_000475,nrpess_010208,2026-08-18 06:57:28.120421,campo_unico,10.976410193254495
sess_000476,nrpess_004568,2026-08-14 21:29:58.824961,atalho_direto,70.28921067528023
sess_000477,nrpess_002334,2026-08-14 08:20:55.584978,atalho_direto,54.834988673557035
sess_000478,nrpess_008025,2026-08-14 20:33:50.009251,camera_scanner,49.136116662621355
sess_000479,nrpess_020803,2026-08-09 08:20:48.965560,campo_unico,54.859992211138895
sess_000480,nrpess_016232,2026-08-14 03:27:20.301162,campo_unico,35.34189503893247
sess_000481,nrpess_002970,2026-08-04 17:46:42.986120,atalho_direto,62.900762455420676
sess_000482,nrpess_023132,2026-08-20 22:16:12.537716,atalho_direto,26.44813548375473
sess_000483,nrpess_021680,2026-08-09 00:35:09.518547,camera_scanner,71.15238772803076
sess_000484,nrpess_000714,2026-08-11 05:37:41.801259,camera_scanner,78.87768644792395
sess_000485,nrpess_020730,2026-08-06 18:31:44.377659,campo_unico,25.166230257900146
sess_000486,nrpess_024993,2026-08-05 06:13:03.445162,atalho_direto,54.452936285580336
sess_000487,nrpess_005924,2026-08-13 23:05:11.716324,camera_scanner,58.74104087472583
sess_000488,nrpess_006386,2026-08-20 14:51:52.632613,atalho_direto,42.77144216654276
sess_000489,nrpess_001591,2026-08-23 06:38:48.183053,campo_unico,49.95440172169794
sess_000490,nrpess_024073,2026-08-09 20:03:56.752651,campo_unico,69.42405816074337
sess_000491,nrpess_020415,2026-08-06 03:53:21.573973,campo_unico,63.57658938558862
sess_000492,nrpess_014951,2026-08-23 04:29:26.679501,campo_unico,52.927293559670474
sess_000493,nrpess_014840,2026-08-08 03:06:00.882495,campo_unico,15.945912302009177
sess_000494,nrpess_008547,2026-08-11 06:08:59.314040,atalho_direto,39.363710533813034
sess_000495,nrpess_020011,2026-08-22 04:03:01.462643,camera_scanner,46.48065167777432
sess_000496,nrpess_012933,2026-08-07 20:50:40.202164,atalho_direto,61.05971906499642
sess_000497,nrpess_002285,2026-08-17 07:16:35.800707,campo_unico,20.55265460334398
sess_000498,nrpess_020448,2026-08-07 14:04:16.294019,atalho_direto,55.51723555184005
sess_000499,nrpess_021075,2026-08-08 17:28:54.790275,campo_unico,49.105664428200406
sess_000500,nrpess_000180,2026-08-07 05:43:48.241461,camera_scanner,64.89979280452584
sess_000501,nrpess_016728,2026-08-05 10:09:08.475247,campo_unico,54.0425604446897
sess_000502,nrpess_002156,2026-08-16 17:22:48.394573,campo_unico,17.377879116456846
sess_000503,nrpess_020482,2026-08-19 07:11:03.537357,campo_unico,66.91003145222665
sess_000504,nrpess_004440,2026-08-18 03:57:28.915570,camera_scanner,51.46499625788011
sess_000505,nrpess_012038,2026-08-13 13:29:24.750787,campo_unico,56.61562593028858
sess_000506,nrpess_005383,2026-08-14 06:54:25.814000,atalho_direto,71.92754625336414
sess_000507,nrpess_006817,2026-08-15 08:53:23.138860,camera_scanner,32.83217697502955
sess_000508,nrpess_021854,2026-08-07 11:54:45.954464,camera_scanner,71.90372124720017
sess_000509,nrpess_000197,2026-08-07 19:15:31.429324,campo_unico,52.87698695437686
sess_000510,nrpess_014433,2026-08-16 16:32:59.620350,camera_scanner,37.09812399267143
sess_000511,nrpess_005753,2026-08-10 10:34:06.592169,camera_scanner,29.15242654205715
sess_000512,nrpess_017651,2026-08-15 02:01:03.838209,campo_unico,51.012292443191086
sess_000513,nrpess_015917,2026-08-12 04:16:28.730037,campo_unico,40.707490098135686
sess_000514,nrpess_016997,2026-08-08 12:21:16.201549,campo_unico,49.77793912025746
sess_000515,nrpess_014824,2026-08-19 03:57:54.085755,atalho_direto,70.40764357375764
sess_000516,nrpess_010337,2026-08-17 01:34:12.911585,camera_scanner,27.06167297416316
sess_000517,nrpess_016808,2026-08-20 08:59:55.215153,camera_scanner,67.41574960758622
sess_000518,nrpess_010612,2026-08-02 06:20:48.301165,camera_scanner,31.22596026376633
sess_000519,nrpess_005872,2026-08-09 05:12:07.010376,camera_scanner,57.53032176630542
sess_000520,nrpess_020698,2026-08-03 07:39:22.867295,atalho_direto,42.19096593914068
sess_000521,nrpess_005705,2026-08-11 00:19:23.800858,campo_unico,55.816612964920765
sess_000522,nrpess_012892,2026-08-02 21:08:30.873680,campo_unico,48.039582605319886
sess_000523,nrpess_006801,2026-08-10 09:04:56.264407,campo_unico,69.07322315865231
sess_000524,nrpess_005242,2026-08-19 21:30:10.924236,atalho_direto,14.655836143962397
sess_000525,nrpess_023408,2026-08-22 12:12:12.148788,camera_scanner,57.06306795212878
sess_000526,nrpess_021518,2026-08-06 22:54:44.855479,campo_unico,17.787754096036373
sess_000527,nrpess_003889,2026-08-12 11:13:29.360503,campo_unico,59.67963910482521
sess_000528,nrpess_000592,2026-08-21 07:57:35.379007,campo_unico,38.894812813148306
sess_000529,nrpess_021194,2026-08-21 16:47:07.517086,camera_scanner,46.32231100704779
sess_000530,nrpess_012349,2026-08-17 10:03:18.691959,campo_unico,38.96112152232375
sess_000531,nrpess_005471,2026-08-13 08:25:25.903834,atalho_direto,75.6449258694794
sess_000532,nrpess_017762,2026-08-12 07:01:27.474681,camera_scanner,76.75852464167966
