session_id,nrpess,dt_jornada,ponto_entrada,tempo_tela_segundos,segmento,cluster_engajamento,saldo_medio_conta,gasto_cartao_mes,freq_pix_mes,freq_boletos_mes,prob_organica_base,id_campanha,nome_do_produto,espaco_veiculacao,tag_publico_macro,dt_exposicao,clicou_flag,delta_horas,peso_atribuicao_causal,venda_concluida_flag
sess_000155,nrpess_023222,2026-08-21 16:39:44.377708,campo_unico,19.44257447348741,Varejo,Moderado,1877.64,2175.69,8,3,0.374,CAMP_0112,Consórcio Auto,Banner Home,Especial sem Seguro,2026-08-16 06:33:10.869940,0.0,130.10930771333332,0.0,1
sess_000156,nrpess_018274,2026-08-13 15:16:48.244151,campo_unico,22.35856421432311,Especial,Baixo Engajamento,10974.2,456.83,3,2,0.166,CAMP_0108,Cartão Black,Pós-Pix Transacional,Especial sem Seguro,2026-08-12 06:41:21.188089,0.0,32.59084890611111,0.12693969735888777,1
sess_000157,nrpess_016420,2026-08-21 04:12:18.871773,atalho_direto,67.90500983027204,Especial,Moderado,9898.66,2065.21,11,4,0.487,CAMP_0105,Pix Parcelado,Push Notification,Geral App,2026-08-20 19:48:43.685211,1.0,8.393107378333333,0.3159142930325654,1
sess_000158,nrpess_022054,2026-08-16 18:26:18.218859,campo_unico,48.5836508445487,Especial,Muito Engajado,5189.33,3075.7,16,5,0.677,CAMP_0113,Seguro Pix,Push Notification,Propensos a Cartão,2026-08-11 11:12:43.981685,1.0,127.22617699277778,0.0,0
sess_000159,nrpess_011896,2026-08-02 05:17:14.034627,camera_scanner,31.58086030890844,Varejo,Moderado,1699.89,1482.03,11,2,0.392,,Transação Padrão,Orgânico Puro (Sem Campanha),,,,999.0,0.0,0
sess_000160,nrpess_009466,2026-08-13 12:11:41.199393,campo_unico,59.82244929784504,Select,Moderado,18006.59,1672.15,7,4,0.377,CAMP_0102,Cartão Black,Push Notification,Propensos a Cartão,2026-08-10 03:32:55.645246,0.0,80.64598726305556,0.0,0
sess_000162,nrpess_016987,2026-08-13 15:57:28.391136,camera_scanner,9.648177604720495,Varejo,Baixo Engajamento,2063.89,394.71,2,1,0.1,,Transação Padrão,Orgânico Puro (Sem Campanha),,,,999.0,0.0,0
sess_000164,nrpess_012728,2026-08-18 07:09:08.991863,campo_unico,55.12058588595754,Especial,Moderado,7487.14,1666.43,6,5,0.392,,Transação Padrão,Orgânico Puro (Sem Campanha),,,,999.0,0.0,0
sess_000165,nrpess_017536,2026-08-22 08:53:07.019239,camera_scanner,58.44199614270085,Varejo,Muito Engajado,1825.86,3227.93,24,3,0.801,CAMP_0108,Seguro Pix,Push Notification,Alta Renda Pix,2026-08-11 04:48:07.435184,0.0,268.08321779305555,0.0,0
sess_000166,nrpess_016718,2026-08-07 07:32:06.946375,campo_unico,36.2780067379474,Varejo,Moderado,1710.53,2580.93,4,2,0.245,CAMP_0112,Seguro Pix,Pós-Pix Transacional,Propensos a Cartão,2026-08-01 12:55:16.503978,0.0,138.61401177694444,0.0,0
sess_000168,nrpess_005487,2026-08-17 07:34:29.434502,campo_unico,48.682221690530554,Especial,Moderado,8850.62,1793.83,8,3,0.365,CAMP_0113,Cartão Black,Push Notification,Alta Renda Pix,2026-08-11 17:14:21.695722,0.0,134.33548299444445,0.0,1
sess_000169,nrpess_010061,2026-08-06 16:22:38.099179,campo_unico,61.32833367564737,Varejo,Baixo Engajamento,0.0,668.71,1,2,0.122,CAMP_0105,Cartão Black,Pós-Pix Transacional,Propensos a Cartão,2026-08-06 09:06:13.666006,0.0,7.273453659166667,0.5768114493623228,0
sess_000171,nrpess_014348,2026-08-19 23:07:33.582431,camera_scanner,30.73656873580325,Varejo,Moderado,2043.09,1246.63,5,2,0.236,CAMP_0108,Seguro Pix,Pós-Pix Transacional,Alta Renda Pix,2026-08-12 11:21:12.874975,0.0,179.7724187377778,0.0,0
sess_000174,nrpess_015420,2026-08-20 20:24:35.888236,campo_unico,47.60646904122261,Varejo,Baixo Engajamento,2725.94,425.92,1,1,0.076,CAMP_0111,Seguro Pix,Push Notification,Propensos a Cartão,2026-08-16 02:00:17.498974,0.0,114.40510812833332,0.0,0
sess_000175,nrpess_023672,2026-08-12 22:59:35.442769,camera_scanner,56.454911802952815,Especial,Moderado,7325.89,1858.77,8,2,0.326,,Transação Padrão,Orgânico Puro (Sem Campanha),,,,999.0,0.0,1
sess_000177,nrpess_018702,2026-08-03 09:31:11.374050,atalho_direto,66.03490997700435,Varejo,Muito Engajado,2079.1,3618.42,20,2,0.67,CAMP_0106,Seguro Pix,Banner Home,Propensos a Cartão,2026-08-03 05:09:53.795750,0.0,4.354882861111111,0.25660674974862885,1
sess_000178,nrpess_021294,2026-08-15 14:54:34.712065,campo_unico,45.87108681646721,Select,Moderado,18432.36,1333.78,10,0,0.283,CAMP_0102,Pix Parcelado,Banner Home,Alta Renda Pix,2026-08-09 22:42:04.857214,0.0,136.20829301416666,0.0,0
sess_000179,nrpess_013905,2026-08-18 20:39:31.189320,camera_scanner,42.77683057971089,Varejo,Moderado,1992.08,2079.6,11,1,0.367,CAMP_0103,Cartão Black,Push Notification,Alta Renda Pix,2026-08-17 07:53:44.882600,0.0,36.76286297777778,0.07571408351628486,0
sess_000180,nrpess_004551,2026-08-08 05:40:36.847303,campo_unico,46.41007101478872,Varejo,Moderado,1778.68,1229.39,9,3,0.376,,Transação Padrão,Orgânico Puro (Sem Campanha),,,,999.0,0.0,0
sess_000181,nrpess_011076,2026-08-07 19:42:15.951369,camera_scanner,28.495427356949453,Varejo,Muito Engajado,0.0,1694.18,15,9,0.777,CAMP_0104,Pix Parcelado,Pós-Pix Transacional,Propensos a Cartão,2026-08-02 20:51:34.917384,0.0,118.8447316625,0.0,1
sess_000184,nrpess_016279,2026-08-02 10:30:41.458430,campo_unico,52.96818353219616,Especial,Baixo Engajamento,8486.95,759.68,2,2,0.149,CAMP_0101,Consórcio Auto,Pós-Pix Transacional,Geral App,2026-08-02 08:37:49.077917,0.0,1.8812168091666668,0.7633745366992684,1
sess_000187,nrpess_001727,2026-08-23 19:33:04.876002,camera_scanner,75.09940152968812,Private,Moderado,102368.32,1767.1,12,3,0.464,,Transação Padrão,Orgânico Puro (Sem Campanha),,,,999.0,0.0,1
sess_000188,nrpess_010144,2026-08-11 23:27:19.599680,campo_unico,48.7972455837681,Especial,Moderado,5747.79,1772.63,7,5,0.419,,Transação Padrão,Orgânico Puro (Sem Campanha),,,,999.0,0.0,1
sess_000189,nrpess_020354,2026-08-14 11:11:49.838834,atalho_direto,37.47815366504465,Select,Baixo Engajamento,44476.19,155.98,3,3,0.199,CAMP_0101,Pix Parcelado,Push Notification,Geral App,2026-08-03 15:57:00.457289,0.0,259.2470504291667,0.0,0
sess_000190,nrpess_000965,2026-08-09 03:51:26.636886,campo_unico,73.30303350717932,Varejo,Baixo Engajamento,1928.7,542.43,1,0,0.05,CAMP_0100,Consórcio Auto,Pós-Pix Transacional,Alta Renda Pix,2026-08-02 08:00:12.875347,0.0,163.85382264972222,0.0,0
sess_000192,nrpess_014467,2026-08-15 01:49:32.011886,campo_unico,64.25509262451749,Select,Baixo Engajamento,21862.34,917.5,1,1,0.088,,Transação Padrão,Orgânico Puro (Sem Campanha),,,,999.0,0.0,0
sess_000193,nrpess_022672,2026-08-22 04:45:51.119350,campo_unico,53.21702860981638,Varejo,Baixo Engajamento,3267.98,496.76,0,0,0.05,CAMP_0114,Cartão Black,Carrossel Ofertas,Geral App,2026-08-17 17:21:28.957499,0.0,107.40615606972221,0.0,1
sess_000195,nrpess_012354,2026-08-10 07:21:28.980751,camera_scanner,62.08770705642034,Especial,Baixo Engajamento,5855.62,521.88,2,2,0.143,CAMP_0102,Seguro Pix,Pós-Pix Transacional,Propensos a Cartão,2026-08-08 01:59:31.735105,0.0,53.365901568333335,0.03928734935747518,0
sess_000196,nrpess_008178,2026-08-05 16:12:42.620788,atalho_direto,64.05772761439462,Varejo,Baixo Engajamento,2975.21,606.39,3,2,0.17,CAMP_0103,Pix Parcelado,Pós-Pix Transacional,Especial sem Seguro,2026-08-04 13:13:27.783468,0.0,26.987454811111114,0.17461249126985673,0
sess_000197,nrpess_013673,2026-08-10 02:03:44.232622,campo_unico,72.49507663876777,Varejo,Moderado,2460.39,2620.45,5,2,0.271,CAMP_0105,Pix Parcelado,Pós-Pix Transacional,Propensos a Cartão,2026-08-08 23:19:30.567148,0.0,26.737129298333333,0.1555981283217555,0
sess_000198,nrpess_009253,2026-08-12 17:47:14.131699,atalho_direto,32.23379178863645,Varejo,Muito Engajado,2319.21,2965.73,18,6,0.764,,Transação Padrão,Orgânico Puro (Sem Campanha),,,,999.0,0.0,0
sess_000199,nrpess_020071,2026-08-19 21:03:38.915636,campo_unico,49.69188028920351,Varejo,Baixo Engajamento,311.04,269.21,3,1,0.122,CAMP_0112,Seguro Pix,Banner Home,Especial sem Seguro,2026-08-18 18:27:42.111512,0.0,26.59911225666667,0.18890072669065966,0
sess_000200,nrpess_016049,2026-08-13 06:40:58.934925,campo_unico,29.586446582297643,Especial,Baixo Engajamento,5350.4,365.94,2,1,0.099,CAMP_0103,Cartão Black,Pós-Pix Transacional,Propensos a Cartão,2026-08-11 08:04:58.497099,0.0,46.60012161833333,0.06105509672331569,0
sess_000201,nrpess_024746,2026-08-15 11:55:18.893446,campo_unico,34.06504475138724,Varejo,Moderado,2643.29,1633.38,5,6,0.406,CAMP_0113,Cartão Black,Carrossel Ofertas,Geral App,2026-08-14 03:28:42.787649,0.0,32.44336272138889,0.09118379572546789,0
sess_000204,nrpess_008554,2026-08-13 00:59:51.269827,atalho_direto,64.49477978699431,Varejo,Moderado,1396.51,1318.36,9,1,0.298,CAMP_0112,Pix Parcelado,Banner Home,Geral App,2026-08-02 00:07:27.823933,0.0,264.873179415,0.0,0
sess_000206,nrpess_011677,2026-08-14 13:43:11.307025,camera_scanner,7.250704000232048,Especial,Baixo Engajamento,9189.7,795.46,3,1,0.135,CAMP_0102,Seguro Pix,Push Notification,Propensos a Cartão,2026-08-12 08:21:56.797567,0.0,53.354030404999996,0.039681292753950076,0
sess_000207,nrpess_020469,2026-08-19 07:02:26.521596,camera_scanner,35.43800009158884,Varejo,Moderado,1297.14,1159.15,6,4,0.339,,Transação Padrão,Orgânico Puro (Sem Campanha),,,,999.0,0.0,1
sess_000208,nrpess_011678,2026-08-19 09:12:53.489493,camera_scanner,55.16040120285014,Especial,Moderado,10829.41,2189.63,6,5,0.405,CAMP_0103,Cartão Black,Pós-Pix Transacional,Propensos a Cartão,2026-08-19 02:28:27.628158,0.0,6.7405170375,0.40311177220388034,1
sess_000209,nrpess_023670,2026-08-21 05:23:58.345322,campo_unico,48.774940257294396,Varejo,Baixo Engajamento,1218.07,703.74,2,1,0.108,CAMP_0111,Seguro Pix,Pós-Pix Transacional,Especial sem Seguro,2026-08-20 18:08:31.958614,0.0,11.257329641111111,0.4655489626616983,0
sess_000210,nrpess_001364,2026-08-04 20:23:24.382113,camera_scanner,73.72151637506175,Especial,Moderado,9619.48,1907.99,12,1,0.388,,Transação Padrão,Orgânico Puro (Sem Campanha),,,,999.0,0.0,0
sess_000211,nrpess_011543,2026-08-14 12:50:21.262807,camera_scanner,78.30701591499613,Varejo,Muito Engajado,2882.01,3656.0,21,5,0.816,CAMP_0113,Pix Parcelado,Pós-Pix Transacional,Alta Renda Pix,2026-08-12 03:00:43.125347,1.0,57.827260405555556,0.006518877608218191,1
sess_000212,nrpess_000443,2026-08-05 16:31:15.437445,campo_unico,42.40971771479461,Varejo,Moderado,248.21,1526.52,8,5,0.438,,Transação Padrão,Orgânico Puro (Sem Campanha),,,,999.0,0.0,0
sess_000213,nrpess_012463,2026-08-18 03:16:00.806618,atalho_direto,77.5522958417699,Especial,Moderado,9847.58,1961.08,8,3,0.369,CAMP_0113,Pix Parcelado,Pós-Pix Transacional,Especial sem Seguro,2026-08-14 01:28:38.816409,1.0,97.78944172472222,0.0,0
sess_000214,nrpess_018587,2026-08-14 16:39:51.134425,atalho_direto,50.99793900921957,Especial,Muito Engajado,9437.05,2315.52,23,4,0.793,CAMP_0111,Seguro Pix,Banner Home,Propensos a Cartão,2026-08-10 03:07:20.121757,0.0,109.54194796333334,0.0,0
sess_000216,nrpess_016119,2026-08-19 10:59:15.620658,campo_unico,52.17166143830095,Varejo,Baixo Engajamento,1980.73,582.94,5,0,0.14,,Transação Padrão,Orgânico Puro (Sem Campanha),,,,999.0,0.0,0
sess_000217,nrpess_005883,2026-08-13 09:12:27.699038,camera_scanner,84.91179539201008,Private,Moderado,114579.33,2090.38,9,4,0.437,CAMP_0111,Consórcio Auto,Carrossel Ofertas,Geral App,2026-08-05 17:47:08.812499,0.0,183.4219129275,0.0,0
sess_000218,nrpess_010298,2026-08-06 05:05:19.455001,campo_unico,57.29641023845892,Varejo,Muito Engajado,3114.01,2143.1,20,4,0.714,CAMP_0113,Consórcio Auto,Pós-Pix Transacional,Especial sem Seguro,2026-08-04 10:26:54.910333,0.0,42.640151296666666,0.024361404325059167,1
sess_000219,nrpess_022498,2026-08-23 09:56:48.780704,camera_scanner,46.40990187311756,Select,Muito Engajado,21081.02,4015.99,21,8,0.945,CAMP_0110,Consórcio Auto,Push Notification,Alta Renda Pix,2026-08-15 09:37:27.779808,0.0,192.32250024888887,0.0,1
sess_000220,nrpess_020263,2026-08-07 01:43:45.300583,camera_scanner,30.106402480643567,Select,Moderado,17983.57,1801.9,6,4,0.355,CAMP_0113,Pix Parcelado,Push Notification,Geral App,2026-08-02 13:37:05.542494,1.0,108.11104391361111,0.0,1
sess_000221,nrpess_024576,2026-08-22 20:38:37.711435,campo_unico,39.80128010409976,Varejo,Muito Engajado,1490.85,3742.47,27,7,0.95,CAMP_0100,Consórcio Auto,Carrossel Ofertas,Alta Renda Pix,2026-08-04 08:52:20.943657,0.0,443.7713243827778,0.0,0
sess_000223,nrpess_006513,2026-08-16 11:10:01.074584,campo_unico,41.16386726509985,Especial,Moderado,12796.92,2012.34,13,3,0.495,,Transação Padrão,Orgânico Puro (Sem Campanha),,,,999.0,0.0,0
sess_000225,nrpess_006907,2026-08-08 12:49:21.446900,campo_unico,45.82632044702122,Select,Moderado,24096.5,1043.15,8,0,0.226,,Transação Padrão,Orgânico Puro (Sem Campanha),,,,999.0,0.0,1
sess_000226,nrpess_006919,2026-08-19 23:15:30.336392,camera_scanner,24.538061365550266,Varejo,Baixo Engajamento,1851.82,873.75,3,0,0.097,CAMP_0106,Seguro Pix,Banner Home,Alta Renda Pix,2026-08-09 21:24:59.323903,0.0,241.8419479136111,0.0,1
sess_000228,nrpess_021560,2026-08-20 04:59:52.969788,camera_scanner,35.33051409438629,Especial,Baixo Engajamento,8430.25,629.99,2,1,0.106,CAMP_0109,Seguro Pix,Pós-Pix Transacional,Propensos a Cartão,2026-08-07 03:21:34.207660,0.0,313.6385450355555,0.0,0
sess_000229,nrpess_023482,2026-08-12 22:41:06.459013,atalho_direto,83.92840344706161,Especial,Baixo Engajamento,8602.86,877.25,1,0,0.05,CAMP_0104,Consórcio Auto,Pós-Pix Transacional,Geral App,2026-08-11 05:28:53.074710,0.0,41.20371786194445,0.08792128385675133,1
sess_000230,nrpess_013382,2026-08-17 23:26:39.958398,campo_unico,63.16760736794434,Especial,Moderado,10535.85,1026.8,5,2,0.231,CAMP_0106,Pix Parcelado,Pós-Pix Transacional,Geral App,2026-08-09 19:29:48.857291,0.0,195.94752808527778,0.0,1
sess_000231,nrpess_024494,2026-08-21 10:35:06.050211,camera_scanner,39.34758383172566,Varejo,Moderado,0.0,1725.7,9,2,0.348,CAMP_0106,Pix Parcelado,Pós-Pix Transacional,Alta Renda Pix,2026-08-01 21:20:05.919936,0.0,469.2500361875,0.0,1
sess_000232,nrpess_023461,2026-08-07 05:47:06.334409,campo_unico,65.1125250405638,Varejo,Muito Engajado,3249.69,2036.15,24,5,0.851,CAMP_0103,Cartão Black,Pós-Pix Transacional,Especial sem Seguro,2026-08-03 02:28:59.998594,0.0,99.3017599486111,0.0,1
sess_000233,nrpess_022965,2026-08-03 10:03:23.454056,campo_unico,58.62045757014535,Varejo,Moderado,1855.35,2185.87,6,4,0.365,,Transação Padrão,Orgânico Puro (Sem Campanha),,,,999.0,0.0,0
sess_000234,nrpess_017192,2026-08-23 05:59:49.131877,atalho_direto,74.56590015824169,Varejo,Moderado,2054.26,2642.09,6,3,0.336,CAMP_0105,Pix Parcelado,Carrossel Ofertas,Geral App,2026-08-18 20:12:43.643845,1.0,105.78485778666668,0.0,1
sess_000235,nrpess_010031,2026-08-21 17:23:53.803739,atalho_direto,60.760502248664416,Private,Muito Engajado,81842.21,3072.07,18,5,0.727,CAMP_0100,Seguro Pix,Push Notification,Propensos a Cartão,2026-08-07 20:16:06.672731,0.0,333.12975861333337,0.0,0
sess_000236,nrpess_000739,2026-08-11 18:13:00.877944,atalho_direto,69.08414504999945,Varejo,Baixo Engajamento,2725.68,449.68,1,2,0.116,CAMP_0114,Seguro Pix,Push Notification,Geral App,2026-08-04 20:18:27.698598,0.0,165.909216485,0.0,0
sess_000237,nrpess_009932,2026-08-02 05:19:47.237721,camera_scanner,50.22016742589839,Varejo,Moderado,2366.55,1541.02,7,5,0.414,,Transação Padrão,Orgânico Puro (Sem Campanha),,,,999.0,0.0,0
sess_000239,nrpess_014485,2026-08-23 10:53:46.807683,campo_unico,55.28531878961506,Varejo,Baixo Engajamento,1104.74,604.13,1,1,0.08,CAMP_0114,Pix Parcelado,Pós-Pix Transacional,Alta Renda Pix,2026-08-17 18:08:10.736110,1.0,136.7600198813889,0.0,0
sess_000241,nrpess_011455,2026-08-18 15:32:54.045020,atalho_direto,52.90212336181945,Varejo,Moderado,1496.79,1533.16,10,2,0.368,CAMP_0103,Pix Parcelado,Push Notification,Alta Renda Pix,2026-08-10 11:15:24.442771,1.0,196.29155618027778,0.0,0
sess_000242,nrpess_005678,2026-08-23 16:18:16.264662,atalho_direto,27.203535550317834,Especial,Moderado,10001.73,1489.17,7,3,0.332,CAMP_0101,Pix Parcelado,Carrossel Ofertas,Alta Renda Pix,2026-08-20 23:46:14.861812,0.0,64.53372301388889,0.01606550071839276,0
sess_000244,nrpess_017338,2026-08-18 20:07:30.466084,camera_scanner,52.10302197984185,Varejo,Moderado,1962.88,1181.04,7,4,0.365,CAMP_0100,Cartão Black,Pós-Pix Transacional,Especial sem Seguro,2026-08-17 14:34:56.057656,0.0,29.54289123,0.11525656984569238,1
sess_000245,nrpess_021084,2026-08-08 23:40:45.680727,campo_unico,77.18837083793417,Varejo,Muito Engajado,1990.29,3698.01,10,6,0.582,CAMP_0109,Cartão Black,Banner Home,Propensos a Cartão,2026-08-02 10:43:21.442002,1.0,156.95673297916665,0.0,0
sess_000247,nrpess_006962,2026-08-22 11:42:25.988875,atalho_direto,85.73217209592057,Select,Baixo Engajamento,15872.4,666.48,5,0,0.142,CAMP_0107,Consórcio Auto,Banner Home,Propensos a Cartão,2026-08-14 12:59:36.319324,0.0,190.7137970975,0.0,0
sess_000248,nrpess_016699,2026-08-21 01:46:39.776731,atalho_direto,63.380272514291164,Varejo,Muito Engajado,3438.82,3602.56,21,7,0.895,CAMP_0107,Cartão Black,Banner Home,Geral App,2026-08-05 12:40:41.649267,0.0,373.0994798511111,0.0,0
sess_000249,nrpess_013364,2026-08-05 20:12:36.463974,camera_scanner,61.80436259282254,Varejo,Moderado,1277.33,2345.98,11,3,0.454,,Transação Padrão,Orgânico Puro (Sem Campanha),,,,999.0,0.0,0
sess_000250,nrpess_011536,2026-08-23 01:09:02.105705,campo_unico,72.42019355100365,Select,Moderado,17433.63,2107.81,8,3,0.373,CAMP_0101,Seguro Pix,Push Notification,Especial sem Seguro,2026-08-11 10:25:49.485976,0.0,278.72017214694444,0.0,0
sess_000252,nrpess_006671,2026-08-10 15:36:17.915729,atalho_direto,81.59942579683624,Select,Baixo Engajamento,36920.21,568.73,4,2,0.194,,Transação Padrão,Orgânico Puro (Sem Campanha),,,,999.0,0.0,0
sess_000253,nrpess_013525,2026-08-18 09:52:09.077504,campo_unico,39.062082412513206,Select,Moderado,14996.95,1016.1,8,4,0.385,CAMP_0108,Pix Parcelado,Pós-Pix Transacional,Geral App,2026-08-08 03:24:24.704597,0.0,246.4623258075,0.0,0
sess_000254,nrpess_017104,2026-08-07 16:27:21.333211,atalho_direto,57.13617107505061,Varejo,Muito Engajado,1406.31,3424.15,13,10,0.811,,Transação Padrão,Orgânico Puro (Sem Campanha),,,,999.0,0.0,1
sess_000255,nrpess_003828,2026-08-20 02:48:54.437837,campo_unico,61.53972741832285,Select,Muito Engajado,30536.84,4260.16,15,8,0.802,CAMP_0107,Cartão Black,Carrossel Ofertas,Geral App,2026-08-14 10:56:41.271654,0.0,135.87032393972223,0.0,0
sess_000256,nrpess_014719,2026-08-18 03:11:28.395287,atalho_direto,54.93857033958378,Varejo,Baixo Engajamento,1038.86,728.22,2,1,0.108,CAMP_0109,Seguro Pix,Banner Home,Especial sem Seguro,2026-08-11 23:39:13.588619,0.0,147.53744629666664,0.0,0
sess_000257,nrpess_005632,2026-08-20 15:40:37.614468,campo_unico,65.52246870111044,Varejo,Muito Engajado,1703.33,3367.12,24,10,0.95,CAMP_0102,Cartão Black,Push Notification,Geral App,2026-08-18 10:53:02.066389,1.0,52.793207799722225,0.0023692364822090408,0
sess_000258,nrpess_019605,2026-08-04 13:52:39.839868,camera_scanner,65.47853123339014,Varejo,Moderado,1520.77,2258.8,12,3,0.476,,Transação Padrão,Orgânico Puro (Sem Campanha),,,,999.0,0.0,1
sess_000259,nrpess_007653,2026-08-08 22:03:24.642113,campo_unico,55.327909702041325,Select,Moderado,30429.08,2085.21,5,3,0.297,CAMP_0113,Consórcio Auto,Pós-Pix Transacional,Especial sem Seguro,2026-08-07 17:31:04.724426,0.0,28.538866024166666,0.13521787256383638,1
sess_000260,nrpess_016179,2026-08-20 22:10:52.066092,atalho_direto,29.363847457263486,Varejo,Moderado,2335.79,1571.29,2,3,0.209,CAMP_0111,Pix Parcelado,Push Notification,Alta Renda Pix,2026-08-09 13:07:32.518774,0.0,273.05542981055555,0.0,1
sess_000263,nrpess_019496,2026-08-04 02:23:34.604695,campo_unico,9.797456250421838,Select,Muito Engajado,35921.17,4585.07,13,6,0.68,,Transação Padrão,Orgânico Puro (Sem Campanha),,,,999.0,0.0,0
sess_000264,nrpess_000636,2026-08-23 23:46:11.051678,atalho_direto,62.85465928492564,Especial,Baixo Engajamento,8590.84,340.42,2,0,0.059,CAMP_0109,Pix Parcelado,Carrossel Ofertas,Propensos a Cartão,2026-08-18 05:19:00.768629,0.0,138.4528564025,0.0,0
sess_000265,nrpess_012954,2026-08-11 12:23:42.707339,camera_scanner,54.23760213853799,Varejo,Moderado,2142.81,1477.41,2,3,0.207,CAMP_0114,Pix Parcelado,Push Notification,Propensos a Cartão,2026-08-11 02:34:42.080077,0.0,9.816840906111112,0.4497897517700631,1
sess_000266,nrpess_010957,2026-08-13 08:40:44.501148,camera_scanner,64.0108679475346,Especial,Moderado,5147.58,1810.48,7,5,0.42,CAMP_0113,Pix Parcelado,Pós-Pix Transacional,Propensos a Cartão,2026-08-12 07:14:32.671968,0.0,25.436619216666667,0.13345326777755404,1
sess_000267,nrpess_007210,2026-08-14 02:42:45.542483,camera_scanner,54.74956034254875,Varejo,Moderado,2670.66,1767.46,6,3,0.314,CAMP_0110,Seguro Pix,Carrossel Ofertas,Especial sem Seguro,2026-08-05 09:58:11.507511,0.0,208.74278749222225,0.0,1
sess_000269,nrpess_000487,2026-08-10 02:47:25.834786,camera_scanner,35.75086562305597,Varejo,Moderado,2009.51,1223.61,6,4,0.341,,Transação Padrão,Orgânico Puro (Sem Campanha),,,,999.0,0.0,0
sess_000270,nrpess_002245,2026-08-03 11:01:24.283993,campo_unico,46.829188195386934,Especial,Moderado,11747.91,1986.15,11,3,0.445,CAMP_0113,Pix Parcelado,Banner Home,Especial sem Seguro,2026-08-02 23:51:07.419270,0.0,11.171351311944445,0.2911054458289166,0
sess_000271,nrpess_010337,2026-08-15 19:54:55.686587,campo_unico,80.07977292142354,Varejo,Moderado,2016.24,1981.03,9,4,0.435,CAMP_0109,Pix Parcelado,Banner Home,Propensos a Cartão,2026-08-08 18:39:59.140985,0.0,169.249040445,0.0,0
