id_campanha,nrpess,nome_do_produto,espaco_veiculacao,tag_publico_macro,dt_exposicao,clicou_flag
CAMP_0112,nrpess_005105,Seguro Pix,Pós-Pix Transacional,Geral App,2026-08-20 00:44:14.119373,0
CAMP_0100,nrpess_020329,Seguro Pix,Push Notification,Especial sem Seguro,2026-08-18 05:03:19.191086,0
CAMP_0102,nrpess_011799,Cartão Black,Banner Home,Geral App,2026-08-19 23:19:57.070011,0
CAMP_0111,nrpess_016640,Seguro Pix,Banner Home,Especial sem Seguro,2026-08-15 21:05:17.603922,0
CAMP_0107,nrpess_008327,Consórcio Auto,Banner Home,Geral App,2026-08-07 20:51:31.581283,0
CAMP_0105,nrpess_022453,Seguro Pix,Push Notification,Alta Renda Pix,2026-08-05 08:58:01.423183,0
CAMP_0106,nrpess_004317,Consórcio Auto,Banner Home,Especial sem Seguro,2026-08-01 19:26:15.078154,0
CAMP_0105,nrpess_018916,Cartão Black,Banner Home,Especial sem Seguro,2026-08-07 18:56:58.381912,0
CAMP_0108,nrpess_008543,Seguro Pix,Carrossel Ofertas,Especial sem Seguro,2026-08-11 15:18:08.360464,1
CAMP_0113,nrpess_020447,Cartão Black,Pós-Pix Transacional,Propensos a Cartão,2026-08-11 07:38:49.297289,0
CAMP_0112,nrpess_016899,Consórcio Auto,Pós-Pix Transacional,Geral App,2026-08-05 05:25:21.318953,0
CAMP_0102,nrpess_006984,Seguro Pix,Banner Home,Geral App,2026-08-14 05:10:14.165216,1
CAMP_0101,nrpess_004228,Pix Parcelado,Push Notification,Propensos a Cartão,2026-08-06 23:47:05.704431,0
CAMP_0108,nrpess_008466,Pix Parcelado,Carrossel Ofertas,Alta Renda Pix,2026-08-02 02:02:00.646535,0
CAMP_0111,nrpess_012962,Seguro Pix,Push Notification,Alta Renda Pix,2026-08-16 12:01:57.257961,0
CAMP_0109,nrpess_002951,Pix Parcelado,Push Notification,Geral App,2026-08-18 12:48:27.904457,0
CAMP_0109,nrpess_011213,Cartão Black,Carrossel Ofertas,Geral App,2026-08-22 02:22:56.955486,1
CAMP_0114,nrpess_012197,Consórcio Auto,Banner Home,Especial sem Seguro,2026-08-02 02:04:11.733193,0
CAMP_0113,nrpess_017528,Cartão Black,Banner Home,Propensos a Cartão,2026-08-08 22:12:36.370847,0
CAMP_0101,nrpess_007619,Consórcio Auto,Push Notification,Especial sem Seguro,2026-08-18 22:31:24.388189,0
CAMP_0114,nrpess_015564,Consórcio Auto,Pós-Pix Transacional,Propensos a Cartão,2026-08-06 22:47:04.039329,0
CAMP_0111,nrpess_002517,Cartão Black,Pós-Pix Transacional,Alta Renda Pix,2026-08-02 10:47:06.542078,0
CAMP_0100,nrpess_000918,Seguro Pix,Banner Home,Propensos a Cartão,2026-08-02 07:51:35.691653,1
CAMP_0105,nrpess_011838,Seguro Pix,Pós-Pix Transacional,Especial sem Seguro,2026-08-16 05:15:11.128091,0
CAMP_0102,nrpess_020698,Seguro Pix,Push Notification,Alta Renda Pix,2026-08-03 16:23:34.909680,0
CAMP_0100,nrpess_012150,Cartão Black,Banner Home,Propensos a Cartão,2026-08-12 19:03:30.850567,0
CAMP_0113,nrpess_008008,Consórcio Auto,Banner Home,Geral App,2026-08-06 09:23:16.112378,0
CAMP_0112,nrpess_017992,Seguro Pix,Banner Home,Especial sem Seguro,2026-08-14 21:46:12.356187,0
CAMP_0110,nrpess_003885,Seguro Pix,Pós-Pix Transacional,Geral App,2026-08-05 08:24:16.659366,0
CAMP_0100,nrpess_018993,Cartão Black,Push Notification,Especial sem Seguro,2026-08-04 05:30:14.675486,1
CAMP_0107,nrpess_001221,Pix Parcelado,Banner Home,Geral App,2026-08-04 20:29:01.571670,0
CAMP_0102,nrpess_021404,Consórcio Auto,Banner Home,Alta Renda Pix,2026-08-09 18:22:36.141288,0
CAMP_0103,nrpess_008336,Cartão Black,Banner Home,Propensos a Cartão,2026-08-21 02:11:56.913860,0
CAMP_0101,nrpess_010663,Seguro Pix,Banner Home,Alta Renda Pix,2026-08-01 22:32:49.109620,0
CAMP_0107,nrpess_005272,Seguro Pix,Pós-Pix Transacional,Propensos a Cartão,2026-08-02 16:52:58.090374,0
CAMP_0107,nrpess_001635,Cartão Black,Banner Home,Especial sem Seguro,2026-08-09 18:41:02.030727,0
CAMP_0108,nrpess_016907,Seguro Pix,Pós-Pix Transacional,Especial sem Seguro,2026-08-10 16:19:35.549855,0
CAMP_0104,nrpess_023234,Seguro Pix,Banner Home,Especial sem Seguro,2026-08-16 17:35:49.571843,0
CAMP_0106,nrpess_005556,Pix Parcelado,Banner Home,Especial sem Seguro,2026-08-03 08:40:43.835781,0
CAMP_0113,nrpess_015264,Seguro Pix,Banner Home,Especial sem Seguro,2026-08-15 02:47:50.199818,0
CAMP_0114,nrpess_023322,Seguro Pix,Push Notification,Geral App,2026-08-07 13:40:28.225331,0
CAMP_0107,nrpess_007549,Cartão Black,Pós-Pix Transacional,Propensos a Cartão,2026-08-16 19:42:09.135465,0
CAMP_0102,nrpess_001513,Seguro Pix,Push Notification,Propensos a Cartão,2026-08-14 05:43:09.112583,1
CAMP_0111,nrpess_013176,Cartão Black,Push Notification,Geral App,2026-08-10 22:19:20.648972,0
CAMP_0102,nrpess_017261,Pix Parcelado,Pós-Pix Transacional,Propensos a Cartão,2026-08-08 08:35:18.627372,0
CAMP_0114,nrpess_002595,Pix Parcelado,Push Notification,Alta Renda Pix,2026-08-18 16:12:58.992829,0
CAMP_0112,nrpess_016549,Seguro Pix,Carrossel Ofertas,Geral App,2026-08-03 18:48:41.780988,0
CAMP_0105,nrpess_022009,Cartão Black,Banner Home,Alta Renda Pix,2026-08-17 16:21:18.566065,1
CAMP_0109,nrpess_014891,Seguro Pix,Banner Home,Especial sem Seguro,2026-08-12 00:13:30.698736,1
CAMP_0112,nrpess_021526,Seguro Pix,Push Notification,Alta Renda Pix,2026-08-20 18:17:32.746694,0
CAMP_0107,nrpess_024138,Seguro Pix,Pós-Pix Transacional,Alta Renda Pix,2026-08-18 19:30:35.539107,1
CAMP_0109,nrpess_001585,Pix Parcelado,Banner Home,Alta Renda Pix,2026-08-17 18:31:34.205883,1
CAMP_0103,nrpess_011798,Seguro Pix,Banner Home,Alta Renda Pix,2026-08-14 00:10:39.708061,0
CAMP_0110,nrpess_009624,Seguro Pix,Banner Home,Alta Renda Pix,2026-08-10 11:37:36.569774,0
CAMP_0114,nrpess_008368,Pix Parcelado,Push Notification,Especial sem Seguro,2026-08-14 20:25:23.251280,0
CAMP_0112,nrpess_015337,Pix Parcelado,Pós-Pix Transacional,Geral App,2026-08-02 04:49:14.483379,0
CAMP_0103,nrpess_023970,Consórcio Auto,Push Notification,Especial sem Seguro,2026-08-11 15:01:47.131242,1
CAMP_0112,nrpess_019729,Pix Parcelado,Pós-Pix Transacional,Propensos a Cartão,2026-08-17 01:56:06.225783,0
CAMP_0112,nrpess_005530,Seguro Pix,Banner Home,Especial sem Seguro,2026-08-16 14:08:23.070068,0
CAMP_0108,nrpess_011209,Cartão Black,Carrossel Ofertas,Propensos a Cartão,2026-08-02 13:41:06.010115,0
CAMP_0105,nrpess_009595,Cartão Black,Banner Home,Especial sem Seguro,2026-08-08 10:19:40.077318,0
CAMP_0106,nrpess_023366,Consórcio Auto,Banner Home,Alta Renda Pix,2026-08-19 21:05:52.549297,0
CAMP_0111,nrpess_000081,Pix Parcelado,Push Notification,Geral App,2026-08-11 10:20:15.607580,0
CAMP_0104,nrpess_017617,Pix Parcelado,Pós-Pix Transacional,Propensos a Cartão,2026-08-03 23:13:31.549734,0
CAMP_0107,nrpess_003994,Seguro Pix,Pós-Pix Transacional,Especial sem Seguro,2026-08-03 22:35:11.504271,0
CAMP_0100,nrpess_016522,Seguro Pix,Banner Home,Alta Renda Pix,2026-08-11 01:40:51.462473,0
CAMP_0102,nrpess_016459,Cartão Black,Pós-Pix Transacional,Geral App,2026-08-11 06:41:15.100661,0
CAMP_0111,nrpess_005715,Seguro Pix,Banner Home,Especial sem Seguro,2026-08-17 09:29:05.986282,0
CAMP_0108,nrpess_003058,Pix Parcelado,Push Notification,Geral App,2026-08-03 02:48:50.286109,1
CAMP_0103,nrpess_013232,Seguro Pix,Carrossel Ofertas,Alta Renda Pix,2026-08-05 17:06:38.321873,0
CAMP_0111,nrpess_016827,Cartão Black,Banner Home,Alta Renda Pix,2026-08-17 23:18:55.513575,0
CAMP_0101,nrpess_000187,Cartão Black,Banner Home,Alta Renda Pix,2026-08-07 16:45:29.149567,1
CAMP_0105,nrpess_008448,Seguro Pix,Push Notification,Propensos a Cartão,2026-08-07 06:34:29.412190,0
CAMP_0102,nrpess_016689,Pix Parcelado,Push Notification,Especial sem Seguro,2026-08-15 08:19:26.325832,0
CAMP_0106,nrpess_008669,Cartão Black,Carrossel Ofertas,Propensos a Cartão,2026-08-10 19:00:16.572908,0
CAMP_0100,nrpess_012608,Seguro Pix,Banner Home,Propensos a Cartão,2026-08-02 08:29:35.443620,0
CAMP_0114,nrpess_013056,Seguro Pix,Banner Home,Especial sem Seguro,2026-08-15 19:04:03.112914,0
CAMP_0105,nrpess_000335,Pix Parcelado,Banner Home,Especial sem Seguro,2026-08-07 08:51:39.690623,1
CAMP_0114,nrpess_004676,Pix Parcelado,Banner Home,Propensos a Cartão,2026-08-11 06:08:29.529370,0
CAMP_0104,nrpess_018203,Pix Parcelado,Push Notification,Alta Renda Pix,2026-08-13 05:25:31.852115,0
CAMP_0110,nrpess_020427,Pix Parcelado,Banner Home,Geral App,2026-08-09 17:20:56.726825,0
CAMP_0106,nrpess_000172,Cartão Black,Banner Home,Alta Renda Pix,2026-08-15 21:37:46.835756,0
CAMP_0101,nrpess_000467,Cartão Black,Push Notification,Alta Renda Pix,2026-08-21 02:05:59.663734,0
CAMP_0110,nrpess_002942,Cartão Black,Push Notification,Propensos a Cartão,2026-08-20 23:49:33.752230,0
CAMP_0108,nrpess_024714,Cartão Black,Push Notification,Propensos a Cartão,2026-08-04 21:24:54.263741,1
CAMP_0112,nrpess_016034,Seguro Pix,Pós-Pix Transacional,Propensos a Cartão,2026-08-10 01:14:29.097213,0
CAMP_0101,nrpess_014982,Cartão Black,Banner Home,Propensos a Cartão,2026-08-08 16:14:57.171632,0
CAMP_0104,nrpess_004177,Cartão Black,Banner Home,Alta Renda Pix,2026-08-03 04:28:06.807844,0
CAMP_0102,nrpess_016227,Pix Parcelado,Push Notification,Propensos a Cartão,2026-08-09 17:20:10.281013,0
CAMP_0102,nrpess_003439,Seguro Pix,Banner Home,Especial sem Seguro,2026-08-06 01:59:27.215514,0
CAMP_0105,nrpess_019350,Consórcio Auto,Banner Home,Alta Renda Pix,2026-08-05 21:03:12.273649,0
CAMP_0105,nrpess_021281,Seguro Pix,Banner Home,Especial sem Seguro,2026-08-20 21:11:30.747503,0
CAMP_0109,nrpess_014456,Consórcio Auto,Push Notification,Geral App,2026-08-15 07:26:04.842365,0
CAMP_0100,nrpess_015968,Cartão Black,Pós-Pix Transacional,Geral App,2026-08-18 11:20:46.436314,0
CAMP_0112,nrpess_007308,Cartão Black,Banner Home,Alta Renda Pix,2026-08-21 15:05:23.379861,0
CAMP_0105,nrpess_001160,Cartão Black,Banner Home,Geral App,2026-08-02 14:53:22.254261,1
CAMP_0104,nrpess_002042,Seguro Pix,Pós-Pix Transacional,Propensos a Cartão,2026-08-07 10:08:04.223379,0
CAMP_0114,nrpess_002385,Seguro Pix,Banner Home,Especial sem Seguro,2026-08-13 04:48:02.812511,0
CAMP_0106,nrpess_011852,Seguro Pix,Banner Home,Geral App,2026-08-06 09:21:37.944922,1
CAMP_0105,nrpess_009600,Seguro Pix,Banner Home,Alta Renda Pix,2026-08-19 07:02:17.571404,0
CAMP_0111,nrpess_003724,Cartão Black,Banner Home,Geral App,2026-08-07 12:06:56.513274,0
CAMP_0107,nrpess_017498,Cartão Black,Push Notification,Especial sem Seguro,2026-08-13 12:59:48.088733,1
CAMP_0111,nrpess_019229,Cartão Black,Pós-Pix Transacional,Geral App,2026-08-13 07:18:01.045372,0
CAMP_0105,nrpess_002708,Consórcio Auto,Push Notification,Geral App,2026-08-07 23:41:18.301226,0
CAMP_0105,nrpess_007981,Cartão Black,Carrossel Ofertas,Especial sem Seguro,2026-08-02 00:23:13.069551,0
CAMP_0108,nrpess_010107,Seguro Pix,Pós-Pix Transacional,Geral App,2026-08-12 11:57:43.298193,0
CAMP_0109,nrpess_009166,Pix Parcelado,Banner Home,Geral App,2026-08-18 05:55:28.694562,0
CAMP_0100,nrpess_003653,Pix Parcelado,Pós-Pix Transacional,Propensos a Cartão,2026-08-09 06:03:26.677043,0
CAMP_0100,nrpess_019918,Cartão Black,Banner Home,Geral App,2026-08-04 22:45:29.788624,0
CAMP_0106,nrpess_005580,Pix Parcelado,Banner Home,Especial sem Seguro,2026-08-14 12:50:27.869494,0
CAMP_0109,nrpess_012327,Pix Parcelado,Pós-Pix Transacional,Alta Renda Pix,2026-08-13 05:58:15.267295,0
CAMP_0105,nrpess_007503,Seguro Pix,Push Notification,Geral App,2026-08-02 10:47:08.425668,0
CAMP_0109,nrpess_003005,Pix Parcelado,Pós-Pix Transacional,Alta Renda Pix,2026-08-13 18:07:05.084524,0
CAMP_0106,nrpess_004407,Consórcio Auto,Pós-Pix Transacional,Propensos a Cartão,2026-08-16 21:55:11.580485,0
CAMP_0112,nrpess_005718,Seguro Pix,Carrossel Ofertas,Alta Renda Pix,2026-08-15 02:34:46.814184,1
CAMP_0110,nrpess_012192,Seguro Pix,Carrossel Ofertas,Alta Renda Pix,2026-08-21 11:30:30.308396,0
CAMP_0105,nrpess_021282,Seguro Pix,Banner Home,Propensos a Cartão,2026-08-09 08:15:18.076870,1
CAMP_0105,nrpess_024121,Cartão Black,Push Notification,Especial sem Seguro,2026-08-13 00:18:53.065518,0
CAMP_0111,nrpess_021526,Seguro Pix,Push Notification,Alta Renda Pix,2026-08-14 10:21:04.895518,1
CAMP_0114,nrpess_010453,Cartão Black,Push Notification,Especial sem Seguro,2026-08-14 15:35:32.082506,0
CAMP_0104,nrpess_016441,Seguro Pix,Banner Home,Geral App,2026-08-15 12:29:00.123342,0
CAMP_0112,nrpess_012329,Pix Parcelado,Pós-Pix Transacional,Alta Renda Pix,2026-08-08 00:34:31.550290,0
CAMP_0104,nrpess_018660,Cartão Black,Banner Home,Especial sem Seguro,2026-08-07 11:13:47.731347,1
CAMP_0113,nrpess_008950,Pix Parcelado,Carrossel Ofertas,Alta Renda Pix,2026-08-09 14:14:58.000128,0
CAMP_0101,nrpess_017252,Cartão Black,Pós-Pix Transacional,Geral App,2026-08-03 16:53:14.176770,0
CAMP_0109,nrpess_003729,Seguro Pix,Pós-Pix Transacional,Especial sem Seguro,2026-08-19 11:02:29.026363,0
CAMP_0104,nrpess_017422,Cartão Black,Carrossel Ofertas,Especial sem Seguro,2026-08-21 03:40:11.513363,0
CAMP_0103,nrpess_015402,Cartão Black,Banner Home,Propensos a Cartão,2026-08-20 16:03:45.224561,0
CAMP_0111,nrpess_018665,Cartão Black,Push Notification,Especial sem Seguro,2026-08-18 06:51:57.704155,0
CAMP_0111,nrpess_009206,Seguro Pix,Pós-Pix Transacional,Propensos a Cartão,2026-08-19 12:07:26.931232,1
CAMP_0114,nrpess_010999,Cartão Black,Push Notification,Propensos a Cartão,2026-08-16 02:24:29.637204,0
CAMP_0111,nrpess_012557,Cartão Black,Banner Home,Especial sem Seguro,2026-08-11 11:41:43.894331,0
CAMP_0104,nrpess_003217,Seguro Pix,Push Notification,Geral App,2026-08-10 02:54:16.923535,0
CAMP_0113,nrpess_004660,Seguro Pix,Push Notification,Propensos a Cartão,2026-08-21 23:40:22.232919,0
CAMP_0100,nrpess_000170,Pix Parcelado,Pós-Pix Transacional,Especial sem Seguro,2026-08-11 08:15:21.066575,0
CAMP_0110,nrpess_024386,Cartão Black,Pós-Pix Transacional,Especial sem Seguro,2026-08-17 22:07:13.623262,1
CAMP_0104,nrpess_024099,Consórcio Auto,Push Notification,Alta Renda Pix,2026-08-05 19:08:04.489459,0
CAMP_0105,nrpess_018408,Consórcio Auto,Pós-Pix Transacional,Alta Renda Pix,2026-08-12 01:22:05.350167,0
CAMP_0109,nrpess_002098,Seguro Pix,Pós-Pix Transacional,Propensos a Cartão,2026-08-08 20:22:20.368758,0
CAMP_0111,nrpess_015091,Pix Parcelado,Banner Home,Especial sem Seguro,2026-08-10 08:50:31.886242,0
CAMP_0108,nrpess_002058,Consórcio Auto,Pós-Pix Transacional,Geral App,2026-08-07 10:01:20.645876,1
CAMP_0103,nrpess_010146,Cartão Black,Carrossel Ofertas,Propensos a Cartão,2026-08-02 03:47:13.350771,0
CAMP_0106,nrpess_017706,Consórcio Auto,Banner Home,Alta Renda Pix,2026-08-21 00:44:06.360526,0
CAMP_0105,nrpess_022988,Consórcio Auto,Carrossel Ofertas,Propensos a Cartão,2026-08-17 18:10:34.999867,1
CAMP_0100,nrpess_016437,Pix Parcelado,Banner Home,Especial sem Seguro,2026-08-11 19:56:37.078986,1
CAMP_0111,nrpess_019413,Cartão Black,Pós-Pix Transacional,Alta Renda Pix,2026-08-19 06:27:00.309744,0
CAMP_0103,nrpess_008713,Consórcio Auto,Pós-Pix Transacional,Especial sem Seguro,2026-08-13 18:04:06.709488,0
CAMP_0107,nrpess_008259,Cartão Black,Banner Home,Geral App,2026-08-16 18:21:30.195828,1
CAMP_0114,nrpess_018237,Consórcio Auto,Banner Home,Geral App,2026-08-09 21:05:49.272495,0
CAMP_0113,nrpess_000672,Consórcio Auto,Banner Home,Especial sem Seguro,2026-08-18 01:00:54.672037,0
CAMP_0108,nrpess_009030,Pix Parcelado,Banner Home,Alta Renda Pix,2026-08-08 06:35:26.886815,0
CAMP_0112,nrpess_022088,Seguro Pix,Banner Home,Alta Renda Pix,2026-08-06 19:44:08.140504,0
CAMP_0113,nrpess_001136,Pix Parcelado,Push Notification,Especial sem Seguro,2026-08-06 01:22:40.802948,1
CAMP_0100,nrpess_019874,Pix Parcelado,Banner Home,Alta Renda Pix,2026-08-06 10:19:07.906973,1
CAMP_0111,nrpess_002410,Cartão Black,Banner Home,Propensos a Cartão,2026-08-18 02:28:57.267305,0
CAMP_0106,nrpess_022741,Pix Parcelado,Pós-Pix Transacional,Propensos a Cartão,2026-08-06 21:19:34.037839,0
CAMP_0102,nrpess_021291,Pix Parcelado,Push Notification,Alta Renda Pix,2026-08-08 22:18:03.083959,0
CAMP_0100,nrpess_004475,Consórcio Auto,Pós-Pix Transacional,Propensos a Cartão,2026-08-13 22:06:51.687122,0
CAMP_0113,nrpess_015889,Seguro Pix,Banner Home,Especial sem Seguro,2026-08-05 01:39:52.199436,0
CAMP_0114,nrpess_013914,Cartão Black,Banner Home,Propensos a Cartão,2026-08-15 22:15:32.025309,0
CAMP_0106,nrpess_010882,Cartão Black,Banner Home,Especial sem Seguro,2026-08-19 23:44:29.769557,1
CAMP_0104,nrpess_023433,Consórcio Auto,Banner Home,Propensos a Cartão,2026-08-14 04:15:21.833702,0
CAMP_0114,nrpess_012343,Seguro Pix,Banner Home,Propensos a Cartão,2026-08-21 02:29:04.973166,0
CAMP_0111,nrpess_022588,Seguro Pix,Pós-Pix Transacional,Geral App,2026-08-18 03:46:25.912726,0
CAMP_0111,nrpess_019476,Consórcio Auto,Carrossel Ofertas,Geral App,2026-08-06 11:57:43.404056,0
CAMP_0108,nrpess_004492,Consórcio Auto,Push Notification,Alta Renda Pix,2026-08-17 21:23:21.913680,0
CAMP_0112,nrpess_006458,Seguro Pix,Push Notification,Especial sem Seguro,2026-08-17 06:59:36.723467,1
CAMP_0111,nrpess_009960,Pix Parcelado,Banner Home,Geral App,2026-08-18 12:08:01.566852,0
CAMP_0100,nrpess_003784,Seguro Pix,Pós-Pix Transacional,Alta Renda Pix,2026-08-19 10:07:45.619241,0
CAMP_0105,nrpess_022686,Seguro Pix,Push Notification,Especial sem Seguro,2026-08-21 18:31:13.237295,0
CAMP_0113,nrpess_011444,Seguro Pix,Push Notification,Propensos a Cartão,2026-08-04 22:02:40.953529,0
CAMP_0105,nrpess_005645,Seguro Pix,Push Notification,Especial sem Seguro,2026-08-14 02:07:44.767716,0
CAMP_0110,nrpess_022573,Seguro Pix,Pós-Pix Transacional,Geral App,2026-08-21 00:30:21.512152,0
CAMP_0104,nrpess_018474,Seguro Pix,Pós-Pix Transacional,Alta Renda Pix,2026-08-19 15:39:33.557255,0
CAMP_0103,nrpess_022541,Cartão Black,Banner Home,Alta Renda Pix,2026-08-07 18:51:08.627532,0
CAMP_0105,nrpess_014422,Seguro Pix,Pós-Pix Transacional,Especial sem Seguro,2026-08-21 04:57:30.209366,0
CAMP_0111,nrpess_000998,Pix Parcelado,Banner Home,Alta Renda Pix,2026-08-18 11:18:57.869959,0
CAMP_0111,nrpess_013305,Cartão Black,Carrossel Ofertas,Geral App,2026-08-21 12:22:30.944911,0
CAMP_0102,nrpess_018498,Cartão Black,Pós-Pix Transacional,Geral App,2026-08-12 00:12:33.499481,1
CAMP_0100,nrpess_022920,Cartão Black,Pós-Pix Transacional,Especial sem Seguro,2026-08-14 17:35:34.469304,0
CAMP_0113,nrpess_004354,Seguro Pix,Pós-Pix Transacional,Especial sem Seguro,2026-08-17 09:11:57.099469,0
CAMP_0100,nrpess_018687,Pix Parcelado,Banner Home,Especial sem Seguro,2026-08-01 14:52:39.098416,0
CAMP_0101,nrpess_005702,Seguro Pix,Pós-Pix Transacional,Especial sem Seguro,2026-08-04 19:15:50.082063,0
CAMP_0111,nrpess_023650,Cartão Black,Pós-Pix Transacional,Especial sem Seguro,2026-08-10 18:38:21.880387,0
CAMP_0110,nrpess_002484,Cartão Black,Banner Home,Alta Renda Pix,2026-08-05 11:56:24.221570,0
CAMP_0114,nrpess_017659,Cartão Black,Pós-Pix Transacional,Alta Renda Pix,2026-08-05 01:24:38.281454,0
CAMP_0112,nrpess_004916,Cartão Black,Pós-Pix Transacional,Especial sem Seguro,2026-08-08 17:28:51.850791,0
CAMP_0102,nrpess_021982,Cartão Black,Push Notification,Geral App,2026-08-08 22:38:45.380273,0
CAMP_0109,nrpess_004174,Seguro Pix,Banner Home,Especial sem Seguro,2026-08-09 14:29:58.263771,0
CAMP_0112,nrpess_002786,Cartão Black,Banner Home,Alta Renda Pix,2026-08-19 09:03:40.809272,0
CAMP_0113,nrpess_006126,Pix Parcelado,Push Notification,Geral App,2026-08-05 04:10:34.407191,0
CAMP_0103,nrpess_024467,Seguro Pix,Push Notification,Alta Renda Pix,2026-08-03 18:25:10.955879,0
CAMP_0104,nrpess_001107,Seguro Pix,Banner Home,Geral App,2026-08-02 00:09:52.439769,0
CAMP_0111,nrpess_002373,Cartão Black,Carrossel Ofertas,Propensos a Cartão,2026-08-09 19:32:01.074204,0
CAMP_0103,nrpess_019501,Pix Parcelado,Pós-Pix Transacional,Especial sem Seguro,2026-08-07 10:20:20.989018,0
CAMP_0105,nrpess_006955,Cartão Black,Pós-Pix Transacional,Geral App,2026-08-10 06:35:51.792084,0
CAMP_0101,nrpess_022842,Pix Parcelado,Carrossel Ofertas,Alta Renda Pix,2026-08-20 02:26:25.977228,0
CAMP_0106,nrpess_020518,Pix Parcelado,Push Notification,Especial sem Seguro,2026-08-05 14:28:57.277909,0
CAMP_0111,nrpess_003598,Cartão Black,Banner Home,Geral App,2026-08-14 21:59:54.549291,0
CAMP_0100,nrpess_017856,Seguro Pix,Pós-Pix Transacional,Alta Renda Pix,2026-08-11 18:11:26.932603,1
CAMP_0109,nrpess_014911,Pix Parcelado,Banner Home,Especial sem Seguro,2026-08-08 19:03:20.133413,0
CAMP_0103,nrpess_004659,Seguro Pix,Pós-Pix Transacional,Geral App,2026-08-09 12:57:22.240403,0
CAMP_0114,nrpess_021282,Cartão Black,Pós-Pix Transacional,Geral App,2026-08-06 05:06:46.331500,1
CAMP_0112,nrpess_012540,Pix Parcelado,Carrossel Ofertas,Alta Renda Pix,2026-08-10 13:02:56.674621,0
CAMP_0106,nrpess_010673,Pix Parcelado,Banner Home,Especial sem Seguro,2026-08-07 19:30:04.844854,0
CAMP_0105,nrpess_005063,Cartão Black,Push Notification,Geral App,2026-08-13 21:44:29.480740,0
CAMP_0101,nrpess_023996,Seguro Pix,Banner Home,Propensos a Cartão,2026-08-13 13:25:24.612330,0
CAMP_0110,nrpess_012187,Pix Parcelado,Banner Home,Propensos a Cartão,2026-08-18 15:27:26.720679,0
CAMP_0108,nrpess_003750,Pix Parcelado,Banner Home,Alta Renda Pix,2026-08-03 12:03:07.121874,0
CAMP_0104,nrpess_010024,Seguro Pix,Pós-Pix Transacional,Alta Renda Pix,2026-08-08 00:16:38.812708,0
CAMP_0104,nrpess_003415,Seguro Pix,Pós-Pix Transacional,Geral App,2026-08-16 08:58:00.210146,0
CAMP_0112,nrpess_006192,Cartão Black,Banner Home,Especial sem Seguro,2026-08-06 16:55:53.359416,0
CAMP_0107,nrpess_019681,Cartão Black,Banner Home,Especial sem Seguro,2026-08-12 09:29:59.442554,0
CAMP_0107,nrpess_014996,Cartão Black,Push Notification,Geral App,2026-08-13 07:51:16.763384,0
CAMP_0100,nrpess_022892,Seguro Pix,Pós-Pix Transacional,Propensos a Cartão,2026-08-04 12:55:43.113069,0
CAMP_0109,nrpess_014869,Consórcio Auto,Banner Home,Especial sem Seguro,2026-08-13 03:50:06.044924,1
CAMP_0111,nrpess_021902,Seguro Pix,Pós-Pix Transacional,Propensos a Cartão,2026-08-18 13:51:01.194938,0
CAMP_0107,nrpess_000258,Seguro Pix,Banner Home,Propensos a Cartão,2026-08-10 00:16:19.879726,0
CAMP_0104,nrpess_008968,Pix Parcelado,Pós-Pix Transacional,Especial sem Seguro,2026-08-12 03:31:22.504181,0
